,country,country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
200,Qatar,QAT,,,,,,,,,,,2755.55648497824,3246.71588726519,3909.8880557869397,5583.6178395175,15631.6931432644,15292.574177357199,18906.1533318148,19842.0360563657,21109.9960546446,27455.014904684904,35010.3952789566,34926.7039959685,27402.267491084,20910.4533402704,19645.3146586178,16590.8027157778,12704.3663069235,12901.520964668502,13611.4456877017,14052.589818041799,15454.1796715698,14124.2638482838,15434.2100946431,14270.9737672887,14544.0055877414,15849.5657351625,17337.4218651437,21104.7637214836,18593.4140746031,21723.8142007549,29976.167634467598,28517.2208367328,30214.6704236357,34517.6032080083,42124.9408415757,51455.9509428993,59530.56100019441,65421.3769169684,80234.1908337022,59094.6591838465,67403.0876779676,82409.9416434106,85075.9865369665,85050.6843463442,83858.3404554095,63039.1126261242,57162.96800762571,59124.8672675489,65907.9484330735,62087.9741348946,50805.463567753206
201,Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.8383638999499,1769.88993114409,1817.90210089083,1680.70562287227,1260.74904545125,1102.10378473246,1158.13251591344,1323.1043250493199,1650.2764808003699,1633.01064354117,1577.32335708773,1852.46730900413,1599.88953304677,1659.9076395454802,1825.1798045597898,2119.88267323918,2679.41190951209,3494.9445171830394,4617.92901643258,5757.4964285719,8360.16632132485,10435.0439841037,8548.11867218639,8214.076892898109,9099.217538896899,8507.10477456436,9547.85215096612,10043.6774497614,8969.14892146193,9548.58740298268,10807.009167199301,12398.981978766598,12889.8096111492,12896.0886211622
202,Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777.2353728423,3428.7621527086103,3492.7103142472997,3490.4525049882204,3098.80263930177,2930.6702011349394,2662.10403424087,2665.77986699982,2643.92919598833,2737.57202398929,1834.86184283035,1330.75723561155,1771.59405905827,2100.35251171829,2377.52957748244,2975.12535330125,4102.3648329979205,5323.46308263383,6920.18912483291,9101.25504905672,11635.2729337888,8562.81327716515,10674.9957825675,14311.084315961201,15420.874541327299,15974.644627051699,14095.648742954,9313.01362484996,8704.898413295941,10720.3326583505,11287.355278081499,11497.6492498593,10126.7217935297
203,Rwanda,RWA,40.5372112788806,40.689268106888704,40.9441819467614,41.218296930814795,41.083879380252796,45.989282764895805,37.488839319313996,46.6427425321487,48.7840997847211,51.7946092993676,58.5252764514148,57.5892353406497,61.81190225294171,70.80298517267791,72.894402582075,131.019798969444,141.531010923414,160.38424280063802,188.184756891559,222.813438332045,243.487074517845,264.026384131378,255.637012297001,260.005444727657,268.923276720984,279.104964268031,301.798124524559,318.206500160498,337.955461929181,330.497121252032,349.873309552059,269.85042334791,302.73863764438596,314.751304069673,126.954894013875,221.628926108787,229.88676735243303,288.409302094861,285.710273915441,287.373819176301,260.601185779705,238.781277816552,233.15126362383202,249.74331312250303,273.63369027861097,331.690113448529,366.894392401644,438.664184462988,543.545356504914,579.726615038344,609.724917020252,668.494672193863,725.169770255329,722.8943285087489,743.559037978437,751.0773926178849,744.760748755977,772.316989145919,783.637162814808,820.1492885585941,797.855554346228
204,South Asia,SAS,82.3453989059088,86.0460827574313,89.9113280369833,98.97857963365549,110.87464389734899,116.48449853533,95.7995482233566,103.062636613104,105.614406259986,113.50838292350001,120.12879167274299,124.90744118671302,122.746139971717,137.157725692763,162.37555472505198,169.813559097071,161.905302836418,183.114196954556,203.48504984442903,222.568211449007,262.077252887994,271.314700748083,274.134306039334,283.432353514784,275.588605513277,292.809357475961,303.08433674090696,328.986146070559,345.6574501708,341.14231141868,359.23170939069297,312.657703569974,324.907324826494,314.998460000626,349.86346946722,380.35370103308,407.75155182592596,419.319788083275,416.9828765771,438.310721012017,453.237604097344,455.858124914936,469.712186027703,538.711135990329,613.9477974010599,691.692617164966,774.8637986193049,959.3051263990969,959.461199508317,1041.99440104998,1257.4994448357002,1368.9446080021198,1366.11542051665,1383.56000498018,1496.00790990771,1543.4899476937198,1652.19599968643,1867.5054817507398,1894.1690929883102,1959.34225646867,1804.9176226297102
205,Saudi Arabia,SAU,,,,,,,,,777.267272584564,801.044739199234,921.3350532091839,1177.7246118549601,1511.67038084724,2227.00607314276,6437.418089446539,6304.11644700094,8202.770020474709,9038.879186647791,9282.661166307858,12241.2571459019,16977.9859320217,17871.991995089098,13944.9512846134,11039.239795358899,9632.538746482309,7919.65154739552,6304.259837549829,5932.2955104272605,5856.382338793679,6085.9564651014,7246.0159202838095,7883.2452680575,7932.09323262693,7485.5417558587405,7421.289193822579,7690.5762842861095,8335.80474237354,8551.67605908093,7419.16114403759,8007.95819422595,9171.33147630515,8684.645762294642,8695.39648348233,9609.968686477141,11185.1370411547,13791.454761932,15384.7383584183,16516.6317804658,20078.2600730401,16113.143710005901,19262.5476010256,23745.880577749504,25243.6019982366,24845.124663786202,24464.2125570307,20627.9269288204,19878.7638365016,20802.4663134648,23337.017549434702,23139.7979808237,20110.3161923744
206,Sudan,SDN,125.85983899182699,133.08224607826202,140.725123548291,139.309840986329,139.22341100697798,141.081929255897,140.68578071749099,147.99767371032,150.022536764509,160.38414808256098,176.95402810329102,187.076941801955,196.91080965188203,236.61722040285701,294.985231800294,348.010079237257,419.931019641372,506.659717170485,431.812084027969,491.57742513842794,392.414847801622,509.130651977978,453.796181865008,390.78129709871695,445.94849688376803,552.974546010054,683.067402748399,849.612331822309,632.3353760924421,611.948300330452,483.952610882609,432.47894997507797,260.510359649193,320.485331506291,449.710583015456,473.41347092027604,300.564930338891,378.954761650082,355.15255419052596,328.06865304601,366.172741960491,383.016076633694,418.25175859449797,484.844908325118,573.30694143572,689.20961069153,905.309699133622,1128.41026642965,1304.5330505517,1163.7972228,1489.8740874400598,1437.7798308637698,1332.91418693681,1381.4894621171,1625.4637281920902,1656.9058413537302,1325.15601870546,1103.0000263417699,825.8689411192349,753.282174142999,595.467833007679
207,Senegal,SEN,312.99296284623,321.361239587783,320.501538911354,322.300733288525,332.08115535061296,328.563169210907,329.053313388876,319.639351683498,326.195796522291,301.26716581992,304.73409060172503,305.308046452665,358.367926406586,399.808623876607,437.615734435684,574.133229492047,567.44414096445,567.025662858367,618.155089174016,751.025344200663,807.805929534265,713.515228584508,679.210074169068,586.142900156769,555.190693083359,590.1329700602311,808.3292306911289,943.512497796083,905.709093375318,871.6409618090089,982.0178763225459,935.4919598353521,972.4318335977,895.6132847606771,595.030006772919,727.989657599257,735.9819091600909,661.653759845214,695.952378128979,693.1804692591,617.155684127178,651.6098743115631,684.3230203251629,835.7905935331039,937.4023095653349,998.1215541154511,1031.37992781889,1198.3928114758198,1403.9493845665302,1308.93780804914,1271.5832808452499,1366.7745007080698,1317.7798018053802,1372.66577931902,1396.65733855586,1219.24941513302,1269.90329385985,1361.70197218375,1458.06909258145,1430.1482590016199,1487.7573088192
208,Singapore,SGP,428.058980027396,449.15107127874603,472.085824452565,511.205575252773,485.533858206574,516.5353033390099,566.807677554886,626.033527685697,708.6060664628461,812.6827968520121,925.80391294265,1071.41154035538,1264.37510720987,1685.45979632163,2341.70551423633,2489.91157517591,2758.94038028476,2846.33598832854,3193.90565722355,3900.53355310873,4928.1391178575395,5596.58597723068,6077.63424070932,6633.23667366491,7228.317584106469,7001.7667477117,6799.93036332671,7539.02930212443,8914.44122574729,10394.5389962406,11861.7561591366,14502.3799938606,16135.913652598601,18290.0282372282,21553.030899626297,24914.411255678,26233.628896479502,26375.9719503189,21829.2998697666,21796.0844360572,23852.3270285975,21700.020045831498,22159.688863274103,23730.1524496489,27608.5373712744,29961.2632774569,33769.1541633501,39432.9383493761,40007.469261214,38927.2068817715,47236.9602345421,53890.4287270504,55546.4885386921,56967.4257940383,57562.5307937678,55646.618746950495,56848.175391836696,61176.4563611565,66679.0464899752,65640.7079484985,59797.7521801188
209,Solomon Islands,SLB,,,,,,,,173.435848254969,187.369503414404,184.760133036498,,301.251679503788,235.333016810426,308.25576859412104,453.787942277986,385.815463614959,414.24865109338697,448.07003513877197,515.664680106408,678.825745047787,794.520360342164,814.553243577862,781.352610961889,711.3676713946589,690.398179160938,611.000925116251,529.2537155428209,541.162570114704,599.068006460558,569.404555642275,688.514576377005,709.6463896941789,815.4946361955921,886.1354417807551,1153.44753374033,1306.7375297794802,1381.8009003211903,1385.57053065883,1171.42786378531,1215.16735439827,1017.61375675438,965.76567510246,795.601533812388,788.6131193440581,867.107172185448,1014.8552802739999,1119.6932966278998,1260.2894039363198,1388.96387714065,1428.50567310858,1604.20582993513,1938.8911868007897,2141.82152227309,2248.61493505117,2274.88786574405,2167.11992829078,2225.48684209273,2332.8442158554503,2411.8629263527696,2344.23163406448,2258.40036455455
210,Sierra Leone,SLE,138.938639928686,139.363569743324,143.4726482737,143.620306755701,150.748970879357,143.280492367138,147.15582102386003,134.317456729551,124.75745824962,151.740796376573,158.261487259653,149.907234638136,163.01328678282601,197.446522637728,218.079268532849,223.67486351301102,191.74132374152902,218.19180060549198,296.444144879811,334.803897166003,324.830395132127,321.822778852153,365.90448519452497,274.90177928366,293.315724581217,225.183191310296,125.15212651117201,173.67034597601503,253.83120999225702,219.294602270747,150.388997452047,179.361210312569,156.403103874074,177.59726281034,211.592232244682,202.31604281152198,218.366890204629,196.115381680372,153.458491996581,150.006424578628,138.698722497148,229.37565952613,252.396006970341,266.446905426105,266.56937131547403,292.349066330563,323.389018440273,360.371660481482,408.48100846393504,391.200942951228,401.83487609944297,448.337662148696,566.378235059355,716.835826906915,714.699795733977,588.228862794816,501.415165523953,499.380974567747,533.991533265984,527.534174544671,484.52126748358495
211,El Salvador,SLV,,,,,,274.175259503141,282.189733068525,288.18699031465,290.025602994465,293.387951467695,308.439870124849,314.61568250903196,326.769770202027,363.82963534549697,410.289501521456,453.492451540898,548.152022315202,678.039258712384,706.6155011465711,767.7992439583279,778.4480090435151,736.59114672011,717.5438903871781,729.738710359514,751.725021407128,769.80357530977,753.979928189593,781.060007329013,816.219982845253,840.7123359422591,914.131794738884,983.181504214564,1073.3102525013699,1216.7008409832401,1380.7083745960902,1585.10889560143,1684.7845048711401,1778.8363374756,1886.3599656695199,1930.6274566566,2001.54004887966,2072.3015906358,2124.10181983345,2209.4972451963,2278.4303299528,2428.5691106130703,2631.82214677612,2786.15792171718,2933.3942401921004,2858.48334388385,2983.2288061357,3266.0125879005896,3428.40933246681,3509.52813211969,3589.0412960888502,3705.5797035345295,3805.9956857443394,3910.25596873198,4052.62477533742,4167.73093878563,3798.6365208232105
212,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40864.3254697731,36604.4933810621,38730.8030430952,41464.746433690496,51270.12922570651,59558.772717849504,60900.5432888271,64261.032725748395,72697.7059863324,78643.5506479242,66703.2182274656,60254.776302486905,57297.5133143063,49988.4636311454,51570.9839547083,50817.3308247802,42662.9026513461,43828.2324609315,45399.0290605549,48996.592248824,47731.2085399347,
213,Somalia,SOM,65.4797161127203,68.1063969710067,70.8130489706682,73.60720425680891,76.4803984686038,79.42881315993529,81.8711142362567,84.1989645808447,86.5503216195445,90.45797622590851,93.65468049641541,95.35388849516859,119.81820664218901,144.344552548908,128.703339965476,183.19536490979198,188.661068923787,103.81860919405399,105.11333351228001,100.19406093849501,96.09606679907509,107.37212702214,117.193535405213,110.88478397909799,119.17481732589701,131.81736407218202,138.096050356055,147.151476967847,148.216672024135,153.14071038723802,126.924973244299,,,,,,,,,,,,,,,,,,,,,,,297.955357765961,295.266609940492,293.455171889408,295.96739263904595,309.054380310838,314.542677978565,320.03814830565,309.415454618032
214,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2207.4505980581,2864.0847269944,3380.04141638289,2571.1727104145302,2571.30403953333,914.785719885861,1727.28119565526,2283.8466849494102,3005.42635224484,3502.80292389567,3720.4791546743104,4382.61727851692,5848.47640545105,7101.040141168621,6169.11419477823,5735.42285659849,6809.15980400146,6015.94522756969,6755.07367461629,6600.05680854589,5588.98072768556,5765.200762027111,6292.54362926707,7252.401857739921,7411.55864879005,7666.244475959209
215,Sub-Saharan Africa (excluding high income),SSA,128.707557580504,130.671307952798,138.272460064887,154.669311081194,147.43462038744102,160.24941655997299,168.695256098963,162.668746658987,169.614832389784,189.064582363466,216.775103099976,214.72991603144797,236.19979511901198,294.13481360099496,373.207091652227,400.825350784581,422.39593721761804,451.86172922904404,486.061125598044,567.941360585457,695.6167533512131,942.38122394269,842.9355706858971,713.623233063532,605.90142451879,558.64378010616,559.342472640108,618.832805088563,617.518563962097,597.026693996054,654.560462119822,643.890273810906,626.9752518062841,571.8670265344999,543.2400084371769,613.9925568352011,616.594516347977,622.912122372781,587.163586727321,578.713154753203,601.358898076515,559.3968319377819,594.085288108974,724.9286237207081,877.960701182274,1015.55730273664,1173.6299725260699,1325.8835987338198,1480.81461147548,1373.06570045307,1591.64054163333,1739.98788125153,1775.5337055096104,1839.49603727626,1860.2521405696698,1657.28631212539,1507.0960282855701,1562.91396409004,1595.4964951506,1597.72750280511,1482.9095943257
216,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.49375170405,1337.8822305241301,1535.70689187913,1516.40437759013,1179.7397110806598,1779.47036531513,1322.82036383331,1119.6514371656501,,,,,
217,Sub-Saharan Africa,SSF,128.734048396006,130.69384538960801,138.296616723961,154.69375657826401,147.465817517299,160.27667082580098,168.722290858948,162.696365530502,169.636886210948,189.08177960160302,216.79143816163997,214.758121756048,236.25169900743697,294.192061093906,373.26354326163397,400.88688447322,422.453302718102,451.955461024641,486.206305185551,568.184119862264,695.879405575012,942.605205557644,843.152525262402,713.8542176855029,606.154992501532,558.938169074709,559.715514469827,619.2717856972461,618.017876371374,597.556930178582,655.192854412093,644.516829842181,627.700045118916,572.653943612012,544.0309423249801,614.789226939809,617.359896851186,623.754476605167,588.0604025593419,579.609233977618,602.215547607188,560.247531744315,595.016093785753,725.831044188994,879.0041984787171,1016.6627471981401,1174.81126411977,1327.03639417062,1481.83340236551,1373.92591035132,1592.59207979875,1741.0107810745599,1776.51778957323,1840.7290734450798,1861.4628905405,1658.5146631863902,1508.35279420535,1564.2241595072198,1596.82525070156,1599.01596590589,1483.7695656434
218,Small states,SST,,,,,,,,,,,461.00606120994,509.360070734282,589.336617149005,721.330894210262,1100.52834546355,1230.30570049133,1379.3422176838699,1538.3694310866001,1624.2036046341598,1978.01261615281,2581.1758684113897,2613.8938636654398,2547.9012969251503,2413.99066431837,2342.49696873018,2209.5535297888,2123.92198388205,2376.25607990319,2564.4034897677802,2616.12148888385,2973.27356500224,2981.8532075546505,3120.4130201425896,3030.37319876148,3139.98233558218,3518.2494625828804,3684.20729967999,3880.50445382406,3817.72624653094,4029.1390241673103,4391.18132927873,4345.48196431535,4583.9189911431295,5403.1749027019005,6400.803288488671,7492.38998450221,8557.57239781812,10043.791195899,11834.9164836912,9922.985145113042,11173.0757601975,13213.9306980501,13525.3531397791,13821.9956920052,14015.3424512856,11759.6881058427,11367.6851422575,12064.702736796202,13040.5377262797,12622.5289056253,10864.0078007799
219,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.669872100335,577.628403970454,678.737963932546,745.3202999108651,866.5049956388029,883.0970413414259,896.867791263475,1098.75521904166,1067.90805262233,1090.2607625754301,1254.5415976746801,1330.62011395181,1564.768547927,1770.4676880717898,1584.77565743788,1700.09799666364,1813.8074335970398,1953.5132573676,1987.57970166818,2157.84044569668
220,Suriname,SUR,346.163198666065,363.95832558894,382.20563749202006,403.757072560868,419.649854652524,468.627921894333,562.907542399196,634.7918877796089,676.901761599322,714.159978436302,747.161113919647,815.210031687566,847.904497604014,930.237019295327,1133.2310287144198,1295.81275714437,1412.21235427393,1793.6580278429396,2053.8783534346303,2180.72269010607,2211.21405386462,2468.4570616198002,2535.13868455394,2438.7079678261703,2368.92756674947,2368.18975900346,2381.5060419690303,2571.9557098729,2985.5198430352,1366.46838688231,958.612332137947,1084.96425017373,961.826471860751,1001.7211628266199,1391.6201538349499,1565.21202336887,1921.9054394993698,2039.8368434379602,2415.742065684,1904.4451795831799,2012.28165067815,1750.57673687227,2267.7539837693103,2611.3774934903304,3006.18323287406,3590.6481833241205,5197.74790651499,5744.759726707221,6831.9836220628395,7408.3607864181795,8255.87487222955,8263.20380320348,9200.97478600343,9402.164419111401,9471.922000524259,9168.23715664009,5872.78942866166,6295.56056173578,6938.086981472939,7261.165609538241,6491.139065384979
221,Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.53516040785,2691.19565226261,2920.9175423418606,3102.2968587771197,3771.3595157828795,4819.125554709871,5196.94037965932,5146.67107827084,5538.61646477184,5643.6751092567,5413.15062068807,5717.217089690171,6533.55321303732,8712.698793120591,10671.8218610632,11685.7548224391,13159.7594413964,16085.611523338,18677.2927109318,16531.6705140706,16750.7974416083,18361.569476008302,17481.8954435252,18260.0157710019,18674.3440568625,16310.9884090005,16508.6703604932,17504.2113407628,19364.6201036458,19273.2539541229,19156.8896116995
222,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10730.451013637901,10815.1110457688,10454.9656390657,11175.7710286265,11452.783124508202,10201.3035366727,10479.7596309273,11777.1556578814,14849.037241503202,17233.1385611279,18098.9085440003,19672.9655554146,23787.6465566688,27483.3371698569,24694.2304876707,23509.5431355463,25095.1322896197,22643.1002515007,23496.602499332002,24214.9220717273,20881.7669299329,21663.643413767,23454.739517271402,26103.160259788398,25940.728030936,25179.667172293597
223,Sweden,SWE,2114.0029726919197,2288.92170111915,2468.6945890300603,2657.02250478203,2941.0488994520397,3206.09917020339,3454.4297893867897,3720.9268452772103,3926.4090014696503,4234.161348210179,4736.21715377766,5132.71160742552,6027.12849917337,7301.215425886,8089.91458466682,10117.3066842673,10868.275765754599,11448.619391226599,12620.5186141512,14877.1642883549,17097.8326512095,15586.4300780047,13738.972298037399,12608.2291505865,13099.0208341765,13666.8577454736,17981.0194119405,21792.5589059822,24534.6938164191,25662.2205892506,30593.672444776097,31822.8038482367,32800.9826867546,24425.284928111803,26083.614387483798,30282.9639200066,32998.9681608432,30312.487599310298,30596.527204883198,30941.0793624668,29624.9126748618,27247.857734792997,29899.195249508102,37321.7979047059,42821.6731423358,43437.0631164776,46593.602164611104,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.821319217306,61126.9431963979,60020.360457657196,51545.483609532195,51965.157153198496,53791.5087298403,54589.0603860606,51686.8513545938,51925.71375963849
224,Eswatini,SWZ,104.214055811225,125.311491894503,131.16208952826798,151.501704361161,177.9669161218,187.948370470312,200.24611232021098,189.377102112431,196.30217371348,251.75083200314998,260.028979051307,307.36887191688703,321.069430537678,471.56907880395204,545.257617093698,576.883872766362,528.584253816049,571.246828268655,619.542432514749,725.112672810529,922.001649412919,938.174818152314,853.549917822489,851.5962683831681,732.29622039224,515.072560342456,620.712035692557,780.268542333656,894.33958018379,872.782938295471,1355.3890007470698,1367.78319552771,1481.86118053922,1528.8924438341598,1563.74950694899,1833.0993161251802,1695.13477490516,1781.8885229168302,1609.2140930184303,1557.06333059591,1728.71049762741,1521.76912115585,1405.448752178,2148.63253981732,2699.13077186575,3083.8382017897698,3176.69113970673,3327.44506589274,3137.3871507542895,3385.8589352000204,4168.48951837194,4496.61296226253,4527.68157283177,4230.32848638572,4038.5535402931605,3679.8197977124396,3425.52875915589,3914.42183869146,4105.89721234628,3894.6696302985797,3415.4594462447303
225,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.2898302635,28460.332615118597,27942.880540141497,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,29160.1038110689,,
226,Seychelles,SYC,288.057842014677,270.279362820574,287.044788426874,308.19526439697,332.305003111975,328.484900958875,337.646246557856,333.233812466557,314.35106484147303,314.179852817028,343.88118212119105,401.60803951558296,546.951061288794,648.53192405897,744.506941901819,806.23264447194,814.4747379866741,1044.35306798524,1376.54657947199,2030.1359034546697,2329.35335798995,2419.03441901133,2296.3077292743696,2280.4515506217103,2338.07565218555,2588.55280379525,3165.94503803531,3638.98801125089,4128.1182318366,4407.20093965686,5302.84372714198,5314.66312816659,6128.44556922114,6559.12999396324,6555.5044074812,6748.931108858871,6583.20101813288,7280.98962117856,7715.918147093409,7747.61215872072,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.829937280801,11122.862067714199,9706.956059639591,10804.6844747547,12189.095160135701,12006.68296237,14765.6739800428,14700.3343408386,14745.341462028799,15068.620349418401,15906.0839118192,16390.8249080053,16198.517476495701,11425.0929292519
227,Syrian Arab Republic,SYR,187.537292262907,200.183484083885,227.78833689043,238.43763760532397,257.57816466733897,273.962221828686,241.71220127540198,275.267692889966,295.44991360302004,365.69340683214796,337.03942464553904,394.142028160483,449.943466240096,460.294479373121,708.420836479297,905.949968490687,979.328268236075,954.762885178712,1112.61212762401,1151.17500522302,1462.63001389059,1677.1257006043,1699.53298254599,1769.7400622018104,1700.47618375851,1540.4366467063699,1208.0043152422302,999.592258688137,902.550097413835,815.648853952037,988.948910538464,1012.98697920731,1004.9968572122801,1009.6488982816,725.567553703864,794.44520838125,934.62264837275,955.844452637903,974.438949186449,991.250399587576,1177.62933949268,1258.4477719783802,1263.25541777434,1253.3951455342099,1407.1782664858301,1571.73823581697,1748.9057718661402,2032.6231825661898,,,,,,,,,,,,,
228,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16625.488923904,15785.962117950901,16384.900831733798,18181.0925156314,20533.189028068602,24559.1447234129,25457.9765000165,27650.1153846154,22020.348855416,21029.6956335354,21839.0099187918,21345.0259782194,21715.3139665448,23778.5191258375,26183.885044053502,28241.479293178,27545.1287854295,29553.1366979053,31350.8666282662,23879.9266491038
229,Chad,TCD,104.471718929774,109.129250541736,114.58180659680599,116.776543941781,120.820654687922,125.975478772857,128.34269397672898,130.960782770981,129.731950795287,132.169979986681,128.791773595068,134.68633252971398,153.443964456279,165.613494037592,163.136543315814,211.468197007644,207.528822135755,219.813694814865,256.82387134924704,227.080003317318,228.822484409529,190.107208963518,176.84232644807997,172.260217658847,185.394337119184,202.74555677573397,203.501250883222,214.938182340033,265.240971286652,248.303375662058,291.553357322654,304.874472521182,296.039696568968,222.923183217462,173.990272419466,206.26065256048,221.673040069621,205.862695808741,224.55373950164798,190.55907187662498,166.175708881786,197.146082103195,221.41653691139098,292.600880182047,454.336365239401,658.566973042801,710.396398684645,799.603741996266,929.382751892261,803.686388398795,892.5688696941679,984.736130484829,967.352948812122,979.811742616759,1020.2879794892699,776.0197522842619,693.4497674485369,665.948884859102,726.151007088549,709.54004317463,614.465189935689
230,East Asia & Pacific (IDA & IBRD countries),TEA,90.6262002267751,79.6115494288345,71.9961939533441,76.0053799347975,85.99835709998621,97.9041741286195,104.24474888510099,98.4095952907834,96.74806820367941,105.721564412165,114.676754343362,120.02112885071699,132.80641930845601,163.32122770182102,180.290606908814,198.79852903761298,198.271960336857,225.476322795845,214.871117582751,244.99963553214698,278.431322850684,292.53146538120603,301.836389159341,311.440129484029,332.745108994232,358.867532209188,351.88941195135004,341.496517503606,372.193055091616,395.585797616721,417.28334471647497,446.07781998245497,492.95898158633696,534.08443529855,634.232521495976,773.05506857148,877.1774826458619,897.8262859116611,813.604170685421,885.581028943262,964.535974867791,1017.95594190526,1118.59254499514,1254.1440486777099,1442.499348359,1657.90363133971,1982.33314194656,2490.38836690068,3124.30363916856,3366.26998519815,4049.42251117935,4907.54372204997,5432.81640057235,5953.11244470913,6370.39975511204,6588.03158580144,6679.251593777901,7248.2296158156005,8051.812548497329,8280.234696220921,8378.63093968804
231,Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.19938536611,2214.3721334924,2339.8842760918697,2318.47230555862,2175.82227882011,2155.8951277383,1933.8506067706896,2130.32659647373,2190.79690203529,2257.62472015617,2181.33837778313,1891.06163515376,2057.3914125739498,2096.22944712314,2357.59086953243,2897.7572667688396,3749.1369499407792,4689.900991909521,5663.70517582287,7270.74282051529,8975.490205645301,7093.373319428041,8289.88600898491,10017.7251138494,10406.4849625593,10973.1648761402,10319.4368553963,8008.2302611243795,7665.383796911469,8553.53233570547,8868.02880999417,9002.29760099665,8368.47661646182
232,Togo,TGO,76.6386966178104,79.12028165294521,81.9944440812139,87.7922979453762,99.9378893887589,109.62012064943701,121.83417543911399,124.878857131216,124.349763954504,131.570191772583,120.053880870366,131.098435850626,149.350828711501,176.473816398963,237.814218072906,256.102144117792,251.32653073517798,308.695342649041,319.941808458612,337.449679789145,417.669139876884,342.190696121834,281.810552248143,252.97378595724098,228.64869258251701,234.356109981473,315.462122145632,359.79072442182195,385.425418755934,367.79258410998705,431.450388393856,414.78143735106795,429.04236095580103,306.15124737653196,238.46545345922797,309.818293556622,336.977003891945,334.143842398366,342.657904201102,329.81646969897497,302.958591951416,292.823103529291,328.39810727743696,396.920579751545,413.329866159356,406.56236604238296,408.05711733614197,449.738250451153,546.3503702022799,540.608712584616,534.04478262418,587.097492827983,571.8067239441671,621.398853574683,640.934219628827,570.909967175308,803.1518934041001,830.745276651438,901.523016898937,893.352454121675,914.950582595136
233,Thailand,THA,100.76747498819,107.498000971957,113.78284979854901,118.143906991999,125.938694169401,137.91864667231002,161.005521595517,166.923063418933,174.784753754061,186.879167529008,192.127686001108,194.26667095252202,209.374780691917,269.88795918330396,332.175269901396,351.619335819513,391.569389821531,445.42085249395103,528.626755130957,589.885059996931,682.929972776379,721.05934481239,742.851232619121,798.0804499244389,818.0389335258591,747.703437345799,813.4515045310201,936.7804583158729,1123.43764273139,1295.4647220250301,1508.94246991043,1716.41541952704,1927.88260333504,2209.3630304774697,2491.42783631948,2846.58683404849,3043.98031418826,2468.18472987515,1845.82886964502,2033.2580092925898,2007.7352707451998,1893.26423865967,2096.18780236208,2359.11683054367,2660.12683458135,2894.06265596401,3369.5431980734397,3973.01717157725,4379.65878719505,4213.00665375142,5076.33987220163,5492.12149993341,5860.581470534749,6168.261355699439,5951.8834865400795,5840.053066877979,5993.30551610045,6593.818351571379,7296.879607723391,7817.01152157855,7189.04183501668
234,Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.63245735304,250.34088577715698,391.943768487842,293.98040221846003,267.432962900242,213.544144308394,178.361251487267,155.18851774477,219.040245556382,177.559628667509,138.429146735759,171.048064575398,190.00267763895303,237.75733519541402,311.627231254541,340.583183232527,408.838413523407,526.643288270494,715.8657062686999,676.1235110633701,749.552412285997,847.382432066315,969.2961038808941,1048.22560182624,1104.1723583794098,978.404981180605,807.10258610434,848.672379903239,853.2188734013209,890.544402355733,859.137961121368
