,country,country_code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
235,Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.46674908565996,391.39141094122397,253.411148034081,302.72681006097804,482.630518680205,676.506807921623,771.459735155222,727.282122339101,806.623809825407,1103.30479571092,1948.3673619779397,2585.8749751914397,2618.07049716233,3008.9877251969606,,,,,,,4664.0065070297205,
236,Latin America & the Caribbean (IDA & IBRD countries),TLA,529.1762754031009,582.082115201475,635.762139166117,818.839645176897,1025.7251697731099,1051.1300726777802,1137.04661007188,1229.0025717194699,1351.30093638783,1528.5581599891598,1789.6429864229397,2041.6663422754998,1828.20079621808,1524.78401809224,1502.03285073297,1530.4851697755898,1530.55348327428,1585.2752254173902,1764.83218956828,1978.33698649749,2211.62047079804,2775.7656450733803,2573.90840177844,2925.45048496484,3261.27189022133,3387.5189326677196,3608.07252599873,3898.35646815806,3853.99784093154,3347.9910939242,3656.74790507169,3517.16302513419,3059.62859106064,3040.62562423162,3424.1844278224603,4097.47814542312,4786.362806843279,5659.0387878763,6549.36931966219,6169.28903234063,7551.214812247041,8446.30916336417,8455.195363233259,8621.39948389489,8763.51657118997,7491.61601033305,7202.66971595641,7928.2887187468905,7467.406415089929,7300.66895157113
237,Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.44655432446,673.946209411312,797.305605554212,673.693778250598,,,,,,,,,,,,1329.3741917829,1259.28081843611,1260.32905298637,934.5172974699741,1418.5333527910598
238,Middle East & North Africa (IDA & IBRD countries),TMN,,,,,,,,,,,,,,,,,,,,,,,,878.0029990013879,893.482636054263,1024.82715841868,1141.74567840074,1172.1532660655198,1230.2040529078301,1221.55595625337,1202.89778524146,1280.4303133965302,1253.92608037333,1361.78452613908,1552.7736070141102,1732.6423043893499,1994.0006497827699,2501.39407097596,3012.3960594022196,3004.78005553297,3372.16611535945,3692.6360324677203,3978.32531083069,3691.61924319416,3609.5685912105296,3313.56679287392,3337.3138240105895,3158.78688446708,3206.71875444714,
239,Tonga,TON,,,,,,,,,,,,662.0844808953141,655.400913763262,624.363193018506,664.223037147336,624.207509972576,715.884286020346,843.533207517493,1129.08276047805,1088.3350066690302,1142.62040739054,1320.8088842862899,1356.55432078334,1366.13322726886,1987.1375149434698,2033.3616349907602,2173.4566535903896,2109.84618685466,1890.9586463953399,1947.08266509808,1940.80266996161,1691.0706016060599,1731.6902114010998,1877.06046112601,2131.9959282364102,2368.77428718492,2696.23198042862,2721.5575715419895,3117.66267815339,2854.0180182644604,3334.1354008993894,3761.6532713378706,4302.58289944369,4144.93854403899,4002.20811182221,3990.8686818467604,3803.39948419235,4273.50120845002,4597.77169845596,4707.81592572133
240,South Asia (IDA & IBRD),TSA,106.945281241745,113.060288428801,114.372670865602,126.757266125228,149.35659168216299,154.322613289208,147.03939557621,165.170247479342,184.420515259533,201.663845565858,238.84343852693598,245.368138993555,246.076602843848,254.91415022552002,247.256734772062,260.80046493375403,271.253784362391,293.295117179188,307.86225534250997,303.06931672756,317.647649491516,275.422296682309,286.237581071273,278.59474957437,310.602878865572,337.46687878365896,362.76302850394995,372.318941704404,372.268558793304,390.466050091633,400.510563619097,403.572037563228,416.38015056843903,478.79814007233,543.538669483514,609.650147867762,681.210527849708,841.0816867525369,832.321286923968,916.502370915336,1103.47352557881,1200.1554626352902,1200.6030327263302,1213.51806243843,1320.30312489905,1371.32183146938,1458.8889073341,1656.17277484345,1683.4897940185901,1724.54859123942
241,Sub-Saharan Africa (IDA & IBRD countries),TSS,,176.199169491662,193.453112824593,240.755187169377,296.728078887079,316.827903951419,332.685919012906,338.372117819354,367.983067748891,404.88444525915,530.343650636024,816.7973994967931,729.29404508143,609.035721728188,511.64844740454805,451.514468138704,451.202433228725,490.142748353589,503.519545178192,474.025642784864,520.3986637359629,535.081618324601,511.15668745510993,460.788902307906,443.05092634849007,499.539046293084,506.113273690746,516.453537502609,494.644263749434,488.38129697996396,483.88992244986804,455.15536995696294,485.516719980468,591.9534827336751,703.889093773131,798.0143142254269,925.443865074913,1022.6199204300301,1091.31847450035,1090.12595279876,1219.28289822401,1295.16733356265,1356.9925794647302,1428.5505084021302,1475.0889057022198,1371.18925772349,1238.73785706398,1263.11886720978,1270.85954679528,1287.49615823213
242,Trinidad and Tobago,TTO,694.2013625058929,743.7871614717751,871.233317844777,1041.25651256971,1130.2240975599302,1657.4598881752,1575.77091472265,2046.23633599108,2509.00014684268,2511.50786488655,3570.21487417801,4188.98881317336,5980.50216817939,5427.64643642386,5150.28282979337,4662.4156041613105,3065.4274895286894,2691.00315754512,2685.67146646841,2309.3145176747503,2707.9758236756397,3052.47912470094,3103.86871254801,2683.6331271151003,2836.3055459120897,3153.7217002423304,3149.65048413703,3334.32783093013,3739.75834135174,4042.9795702322795,4496.177069807621,5182.91053984809,5237.321770818529,6228.119416406121,7905.12512276859,8673.939266631929,9539.80777221002,11775.3648906492,15719.1020092223,10000.4197754198,11570.0254071772,11822.638962475301,11860.435634355501,13697.2908647783,15129.1840183696,15179.361335547199,13229.3997548143,13380.864176566201,13300.114809247,14260.5577754574
243,Tunisia,TUN,251.71718500077301,291.414913393485,380.3764175981,446.05509164605695,551.2724857138189,659.433214462988,667.691148316831,722.3822564923939,834.898210994048,931.496951798575,1110.83106011173,1017.29040302635,963.0602591216119,965.2165739410319,923.5493082414149,898.200471349478,963.224929767754,1007.1037586902601,1043.73166157565,1017.08662402815,1239.6059353764501,1290.1329463981099,1365.8404655662,1236.2560787841999,1315.1687088544802,1494.1199281684699,1588.46937644626,1707.4294204016699,1797.74614567708,1869.89627143733,1707.58983176486,1779.88244391517,1838.8955269186301,2181.86359968328,2443.92187138462,2445.35304474734,2570.9425293287,2845.9314168060305,3107.60247149303,3107.7930170876098,3146.35038146203,3202.5511016483397,3099.43674159277,3256.29739901104,3546.2012834614397,3363.07030795727,3337.8093403966805,3207.13096624504,3220.46447348273,3117.33584905201
244,Turkey,TUR,418.65938526049894,388.417809856242,476.26678770337,588.130715052665,790.2410818324429,962.026385549673,1077.51480445012,1207.39653910294,1309.75184942459,1744.71206802539,1303.0250016938,1310.48818641957,1161.33674969537,1083.7260903490699,1030.12351764109,1133.1697830206301,1250.52554724425,1387.17339974972,1403.8790609316102,1656.7592181080402,2322.74995199034,2264.16306940818,2358.62218896675,2656.96039187241,1844.9582933085198,2388.85186533774,2530.89239672406,2615.4517471852696,3761.5318630816796,3398.68431543087,3589.25926628305,2510.79078543362,2954.31499920997,3871.05720113211,5022.8974020618,6198.8595743789,6752.48918141629,8175.4361166298295,9123.99999639162,7505.81494115782,9019.98359445525,9652.1164682105,9965.796196147941,10697.2246398134,10263.853782783299,9257.87957240416,9130.559117342858,8834.09864518221,7982.413077337621,7585.040685419691
245,Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,Tanzania,TZA,,,,,,,,,,,,,,,,,,,191.99077508455898,160.04217560804898,148.180601132623,168.38907899930402,151.003072436065,134.472718930597,138.766357324604,158.67956066775298,193.96404558787498,223.479190434637,351.44696633989304,355.56270188247396,365.263399598531,354.562527767564,363.80224571309503,377.71727782143,403.021915648039,430.66700876911005,432.109038564024,485.54485636626,608.0256990630461,613.081815798495,642.290944349346,664.0112810943119,747.4716745363049,836.3121967228391,891.312924111337,820.34440310092,831.9832713335201,865.4634067222279,905.2210739537089,967.4256324351641
247,Uganda,UGA,,,,,,,,,,,52.9580611952007,61.871965797544696,106.198971193556,120.048535343614,206.277706550783,197.87301054352298,205.972796323936,337.72367384038995,337.469485222358,257.268954654737,190.081774501316,133.962259530624,103.281163901689,123.637178778557,152.80310026471201,212.92129397518903,218.45016817773998,225.799777788148,231.50486623687001,214.32944888123,211.696242802304,189.66070629923303,192.749700305253,184.232013607846,227.43581318681598,260.100000649207,274.32036263775103,305.941715190501,353.92965216353105,640.6225014170819,654.342264718838,638.656032810663,565.864064773435,590.787311825154,659.828220412874,647.162753628111,554.8594447711099,575.0364424793789,632.124767336384,669.373832982982
248,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,733.705285735241,683.2826448424121,782.391302705534,654.844585160887,489.87937284855906,497.945002062731,619.6914993721231,702.1341186483,833.92905067225,1108.58304740378,1510.1180665947,1901.40469497042,2594.5337237016897,3295.13556692957,2055.44571406774,2437.13929573418,2925.39062259682,3244.3302010882203,3376.8105236963397,2648.62485290446,1854.73347681302,1922.5469851381101,2369.2281537816502,2782.19660900479,3302.10456962039
249,Upper middle income,UMC,211.204461069553,226.666677758169,250.035080821921,316.096606510024,375.814950430624,401.40826841488604,412.485687860691,448.958558435964,471.889328719133,546.132692037611,604.967015993382,656.9312518746119,614.05222856748,570.836334718387,587.64958783645,608.438322512932,617.82028501098,647.033459647255,715.388535665321,804.3350454446049,947.751353691359,1102.33360343691,1085.4210549827499,1172.7142986003698,1271.54972274143,1394.40251263071,1522.71383667492,1616.21055092582,1592.88320630145,1481.56325248655,1621.9804926201,1624.7051932592701,1632.18745726285,1809.4378542077102,2134.57054707192,2529.98106158301,2993.72319268752,3714.1834944734205,4440.52540600065,4321.35221833159,5127.44862761455,6015.84835445352,6472.533939959229,6899.34914260497,7115.697709945359,6676.5679662664,6627.43165501328,7323.245112715749,7719.7379571315905,7822.661872224541
250,Uruguay,URY,,921.5119822356951,713.375504282048,1208.94730463749,1325.61758594065,1123.85141335846,1166.6421424976,1303.78837390148,1548.6779556318697,2258.40988281458,3057.19884073385,3435.48209778875,2812.23248647739,1491.48135808039,1379.77513451957,1325.3630809419599,1675.4762270621,2104.87077239564,2340.70466782582,2387.0272504971804,2636.7542818064803,3197.7624767297602,3652.2730617094703,4258.72874395491,4914.98050458439,5365.2582543057,5671.04729799414,6608.71524286536,6951.4395241148595,6577.212599913089,6270.80581703534,5739.32353533542,3781.63861683052,3169.75192176639,3583.28291697011,4620.66219137025,5231.54467561712,6242.60216357896,7950.035436579351,8261.45130906025,10337.6604080863,12394.826655070901,12640.233554103701,14476.766082883101,14140.223798000401,13332.475666588798,13084.1412935112,14527.4608931254,14308.1162946022,13626.1880952028
251,United States,USA,4551.71808776967,4861.49467522544,5307.24111730052,5886.33202294933,6135.96598148134,6542.4821725925,7217.547267939,7963.22802140593,8908.22354353447,9532.397394835842,10126.5340062126,11448.7620902438,12066.4545604318,12755.3239867956,14277.8488008325,15150.6613164697,15826.3775467886,16737.5643783094,18183.073398393797,19114.6812222655,19863.3815934743,20250.4156027316,21146.7265310039,21839.0806432968,23032.567767567998,24102.1035572267,25320.4031384873,26815.4666915862,28286.7617356798,29584.9168642543,31195.0700744938,31880.995354190698,32534.9226284618,33615.4936252389,35531.6734198105,37543.1365065937,39741.044263711,40505.8827097496,40046.0478928303,39039.0490997116,40995.935392392996,42619.0711473343,44727.359174655096,45665.506825797806,47701.3742284691,49219.5278500418,49653.9102686365,51313.8555310133,53540.3508033555,55419.3864147421
252,Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.975451655569,617.247894492529,432.92678065462195,325.775969391502,280.234843574155,286.06658470683897,349.086769072579,418.871456727038,451.84581707997705,640.895340492914,811.2937990036411,948.456582430174,1303.27902028333,1489.4882002632,1677.4552683750799,1806.81673086432,2078.14018761744,2258.29497304939,2206.75657649303,1540.87139311272,1220.23862950366,1435.19396432147
253,St. Vincent and the Grenadines,VCT,,,,,,,,,,,776.827446723145,960.4147536866949,1045.12391602813,1123.01877536384,1228.8145916633,1316.22845421401,1396.4734397926002,1562.29155393234,1719.1672828792498,1875.34940150605,2053.81393644079,2182.5216369506797,2421.32205145947,2488.54294163744,2488.91003743502,2726.1233646688197,2886.09718431162,2994.79982906376,3206.5599038731298,3294.3416749790304,3371.70785604568,3656.25640229984,3914.06401758536,4012.1391982580103,4278.26149532538,4502.07745803952,5036.12359353217,5619.22665640704,5628.7251013845,5402.33377916434,5238.3230351647,5008.11919260909,5128.14038564257,5343.6520016187105,5172.37747435479,5618.166074686789,5798.777084797471,5900.28620684425,6003.39179166511,6095.00735794662
254,"Venezuela, RB",VEN,807.8229027232629,854.9417797051441,929.6643872268739,1061.96641375862,1274.69783936318,1548.4006159032801,1771.91263854733,2094.95363461371,2215.25698365506,2171.06538393798,2736.57480069678,3280.53075030877,3478.13872892375,3248.66106828055,2856.5698183103495,3036.2373840242,2965.3382155891,2234.10577653014,2799.67983708552,1860.39405380263,2050.44400700233,2308.4645714088197,2501.2822982838197,2423.42514922769,2302.68750526325,3046.09687564433,2640.95307254469,3193.00378858438,3441.81681515628,3630.35181992586,4163.9211750368895,4347.61481611875,3107.7472277799798,2724.0837964331304,3524.8347331408504,4521.31983307367,5737.91389175004,7351.70815879501,10325.0538975614,10761.7497988962,12680.1881551429,9790.93417613519,11664.133651224,11128.262603029,14752.2680555096,,,,,
255,British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,Vietnam,VNM,,,,,,,,,,,,,,,,,,,,88.49951711613791,80.6084188336865,121.56471602532,123.596271338258,163.73158544180902,202.12001488988602,255.94901195451197,297.965152226309,320.041818804723,320.671320468764,327.706413817379,367.96921332553103,382.46546140256004,403.76180620935304,441.509978872544,481.435696884263,535.042217761207,597.524421441354,694.8553345747721,869.048773127563,817.3023199049339,1001.49831837571,1141.20580652748,1325.61880746894,1462.5297867302402,1597.53438697861,1669.8590344007098,1785.47539306535,1864.3267782438102,2033.2461138803799,2162.50074383231
258,Vanuatu,VUT,,,,,,,,,,,816.80938606258,747.4790820905181,697.997215149044,741.114509474539,907.5503155534241,835.971213390887,820.232446177279,789.8734995080209,919.361438171707,948.187915458883,1045.4587477216498,1058.84866850381,1038.42771698218,972.34828118782,1076.72068631307,1134.8109167482198,1204.29912682901,1249.93561296951,1297.02075563972,1320.24175281566,1269.10930910313,1226.44427450717,1183.16328812963,1373.8731867746,1541.85624329124,1601.97626152974,1782.2493160949,2080.59856340563,2466.8923296161997,2310.94141329276,2593.12108177944,2884.86471573754,2691.8758882587304,2854.7413895622803,2840.1405199722303,2564.56518669458,2625.4963971953,2761.88373974956,2865.4044564177,2862.23850894513
259,World,WLD,695.043322108849,750.612838066969,849.065584259845,1013.26632019164,1118.30930730282,1220.68265830986,1297.49438728903,1436.1883704043898,1673.9102476710598,1865.8800889939102,2043.9196560905398,2089.9771725277,2049.1701216053,2041.2833108814002,2089.66788573469,2157.68482942129,2518.2634688662,2809.9712346158503,3110.96867453246,3184.46241885911,3516.75648544845,3675.83293998295,3850.7870308071997,3836.9423414667604,4071.41316930731,4469.83968806207,4520.51882202424,4459.04902240707,4419.5460305364795,4510.1386654019,4584.186965011861,4505.02989533778,4612.01578060517,5104.99588033571,5678.806592876011,6059.04531122684,6506.37269029048,7210.2587338912,7695.6376639034,7252.40586990904,7873.339901886229,8596.76041416693,8749.61153396442,8893.86311283101,9084.67917851264,8544.82591942472,8572.8689361785,9024.7872818175,9427.278120454781,9483.84384507302
260,Samoa,WSM,,,,,,,,,,,,,530.019196995178,489.915202518987,431.076904562743,366.986626998601,392.141633853079,444.18093598340994,492.41771676510103,448.682610653035,471.871872257303,462.38659791215696,,,,,,,,,,,1334.1681425909,1544.25559674203,1914.7464242225303,2091.6165305138297,2278.28683626701,2569.0513569328,2772.89865467656,2655.37038350821,3047.72421403477,3342.2200759293896,3441.04584693974,3449.16497224601,3343.10052712357,3523.35632335582,3543.3516480227204,3647.2892008679705,3578.00930744606,3658.4591931453797
261,Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,390.910335710962,383.823497035218,427.25638480958196,325.515573576238,205.126358809406,188.110991387043,239.62469870417598,288.863066361133,289.967669382151,302.45451948383,328.513010203051,361.383445595203,385.894141282639,401.934848045663,436.852149217744,484.13811967874,573.716946794633,671.836339519326,800.244567432992,856.7064700468469,992.7255573509469,1031.86172982534,1183.88556099581,1368.3100889671,1422.27927875589,1470.8126007534302,1085.2813252349401,914.783622903364,783.416514816667,745.893154705334
263,South Africa,ZAF,,753.1268470036509,764.5995600920551,1029.10441586952,1242.79144433189,1218.90921246235,1114.8692046267402,1194.48991178209,1341.34026886029,1578.73820380357,2159.67295149344,2187.39089752327,1931.8167449952102,2108.53602865125,1886.7724993445102,1326.66058504801,1478.04091769332,1951.39897703578,2071.32905465865,2119.9909641399104,2434.76772067004,2605.40379855014,2815.12439176331,2778.02800230407,2834.3701856513103,3102.50170047938,2880.3294041406502,2944.68122634398,2610.9954507783605,2553.77908378086,2507.9545893883,2164.28517147595,2058.91848048166,3120.3397608974797,4028.1662702896997,4507.02416407572,4659.12617279446,4938.41983434034,4451.35979035557,4780.36021658106,5940.912876562979,6455.04550920604,6076.28979820684,5515.83489737741,5236.33433307661,4732.89448464724,4296.693423947249,5012.69285587017,5182.17633440786,4862.22280639724
264,Zambia,ZMB,,276.600247210695,298.121200620386,287.164496624363,426.083418461708,379.096135715176,367.21690976155196,352.913269118012,393.559328201952,423.452189592859,481.30543757038595,528.797405785206,514.232055391573,389.885346153402,304.382489805041,234.843422115639,140.598057461047,192.53390570719398,314.713282513695,326.380493615551,273.509743855281,290.685526658488,274.937775446289,290.055604651064,327.494340105062,331.512407658203,305.308561575058,355.27578658653,281.69719633686003,268.604044766397,277.63994933633,309.271886012538,309.190144087763,355.344004035211,409.175759105495,519.408232289887,715.6731778172231,736.8572224071719,994.363290485301,881.6108481258009,1031.06659308176,1202.18601183085,1368.04775275257,1431.7988931203301,1398.5707055559399,1069.5203195198899,1009.87848354627,1168.0213963495,1173.27359782409,1049.04158263009
265,Zimbabwe,ZWE,,378.240029221253,450.55785210682404,536.642111042315,622.297346314936,660.733052265131,625.890247219794,611.265205909484,597.2783697782991,684.217353341559,847.87706942149,997.3793246927349,1017.62832909628,894.083882407915,708.199349627408,603.6563770902279,639.1940062372171,665.995607032545,740.2094105348531,767.0544330540649,791.9572759514521,754.316270365732,570.794968886669,547.346041262196,554.827526923892,561.766521847342,674.340780581206,655.056747157258,477.01820520327993,510.617263100737,482.725647191838,494.046438141518,452.35821152976195,391.73683033988897,381.352064397293,370.578199306538,317.40578836236097,309.829043319639,241.337850159091,584.995671411652,722.240451819999,798.412068603641,989.821812875828,1167.13394100085,1164.2626216153399,1180.49070152774,1208.58765640509,1268.18751240217,1394.08877335237,1208.27986973807
