"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Post-demographic dividend","PST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2420.92870552489","2649.07923368878","3048.79631030219","3654.75375816355","3982.62641331696","4409.33643772953","4749.04686474928","5318.736639028","6373.42715115142","7166.85574001541","7807.1827637108","7835.84597935793","7798.223367604","7994.0348915573","8362.89182755258","8752.06588385372","10656.9403447777","12306.2429007763","13861.050725633","14270.4653474094","15862.1728528131","16591.6632592856","17647.7530594103","17553.4159102223","18731.6273912364","20708.4412285089","20772.193993945","20367.6028037666","20482.29897927","21356.838320415","21607.8652863542","21309.1363314457","22064.9116693953","24613.9408747878","27270.198355483","28559.0648859015","30007.9921785215","32286.6284424662","33352.2956237579","31201.9700662581","32770.8095038586","35172.9186699792","35173.1028402086","35336.4690567492","36031.8742443163","34035.8524875204","34479.3393106143","35818.8002229277","37699.5338829585","37965.4963072626","",
"French Polynesia","PYF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","1397.19463320203","1230.18614023714","1195.50867825306","1302.1732267337","3780.00723902379","5714.52052009877","6516.75195443517","7510.40003050653","8532.94535053421","","16195.1155974027","21716.828960304","20092.2949208643","15259.4102783725","11989.3856121738","12216.1332224982","10849.4750087791","10119.6702115079","10189.7937159432","9082.42660040042","9611.61963264622","10277.0166010676","11170.6532085789","10144.216033076","10613.558879277","11281.1635433084","11141.4338117476","14166.1871044305","11473.1955187519","13030.6186941226","14981.3197570953","19947.1684813991","22299.1932698356","26077.2012101129","28416.9710742276","30381.9555954833","37755.9585726677","42162.071349858","50175.7514575342","36698.1176659906","41489.0590191732","50342.711336706","54619.8995911006","56545.8614662252","57662.309411858","47144.9459368108","44080.4425825332","45065.1899309916","48313.350994723","45338.1717033259","",
"Romania","ROU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1297.82172512388","1191.73287428341","919.423387500636","808.653261573143","849.784285700123","974.055577445278","1207.97412624447","1172.3306216173","1168.51565462744","1422.51784504907","1227.59529006902","1286.47990717588","1413.83503681351","1590.91386311518","2015.82636736872","2635.38799300119","3600.03060285728","4536.13716065565","6593.16053190406","8558.19426902335","6977.3404957125","6604.58444405666","7146.69014051009","6664.46332917063","7544.19057328993","8060.85472553354","7224.14162505955","7659.14654551844","8719.96666124368","9941.85641366506","10873.6931308655","",
"Russian Federation","RUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1776.31398408538","1564.03620602094","1336.54156447957","1298.71748346493","1575.61869706578","1727.59520314071","1175.9273770331","956.210840316131","1277.68058932948","1563.62600840256","1780.79548820348","2212.14474759428","3143.20759370892","4070.56629124905","5338.64224153225","7246.52970039812","9122.33677964635","6690.83304893361","8429.468931446","11260.1818776741","12133.1070723494","12517.9677081413","11004.9026209907","7390.84536320291","6899.37452867584","8408.12092657297","8758.71941120744","8940.21294722547","",
"Rwanda","RWA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","210.777801566245","241.2745589628","226.030077358811","236.715102677166","244.181639817859","252.881294829826","266.892382830536","282.355874339284","298.630054698535","288.747468669531","304.805314046484","229.339569145481","258.361888871798","269.488879225854","89.3575975143199","170.404447299751","176.005769785239","226.353834882917","225.038177491887","239.853531085158","220.880736823388","200.744817100127","194.848775004301","200.579660865545","225.17435141171","278.208684723637","310.317822601051","367.870691250985","440.179255093266","472.476929922706","499.38386332099","545.176444517888","588.312362859627","582.424172381612","596.462875119756","606.930871280347","601.955319863993","618.036145499006","630.422669698934","666.479213945874","",
"South Asia","SAS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","106.945281241745","113.060288428801","114.372670865602","126.757266125228","149.356591682163","154.322613289208","147.03939557621","165.170247479342","184.420515259533","201.663845565858","238.843438526936","245.368138993555","246.076602843848","254.91415022552","247.256734772062","260.800464933754","271.253784362391","293.295117179188","307.86225534251","303.06931672756","317.647649491516","275.422296682309","286.237581071273","278.59474957437","310.602878865572","337.466878783659","362.76302850395","372.318941704404","372.268558793304","390.466050091633","400.510563619097","403.572037563228","416.380150568439","478.79814007233","543.538669483514","609.650147867762","681.210527849708","841.081686752537","832.321286923968","916.502370915336","1103.47352557881","1200.15546263529","1200.60303272633","1213.51806243843","1320.30312489905","1371.32183146938","1458.8889073341","1656.17277484345","1683.48979401859","1724.54859123942","",
"Saudi Arabia","SAU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","638.912023449983","763.491676290772","892.981919806231","1161.91078152146","3679.57607454248","4526.0833951651","6136.39754697558","6485.61877003904","6872.15951289646","6245.00556989619","9863.75566504932","11751.3338510809","11187.2101685372","9254.60101207729","7900.53566369904","6917.30267405694","5613.44241575832","5177.80543627005","5142.83118642981","5161.26439833061","5714.48616688517","6217.44649641575","6418.42912743933","6069.67578213341","5915.73853329322","6173.49292295836","6499.62549097263","6805.6945192118","6058.24435886726","6619.42215281429","7242.35143467952","7031.7819487996","7206.29281447185","7643.82825971364","8694.60406371223","10412.1557774557","11777.5083523866","12972.9176645011","15296.8768187884","13370.3590006065","15435.5863387094","18484.7410847823","19659.585432231","19473.3347105706","19536.1338723159","16928.8566298651","16753.3024447412","17210.067183831","18968.1823258992","19160.0942144652","",
"Sudan","SDN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1049.12234666315","1268.4943418271","1328.16325506171","1543.28851055125","1723.5012453064","1169.30294233488","985.317984746002","634.228607796609","552.512094336268","",
"Senegal","SEN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","283.37649230438","332.881107951848","365.580346275065","395.879017353468","518.220186391822","522.482497028723","519.744225719333","567.832624246841","696.853654063146","731.035907300522","642.240442240488","620.874884830453","542.493463068309","513.217523280566","550.337910261776","760.089055063789","886.799951642519","846.537796016476","807.935840332378","912.183984500855","861.440898412351","893.04671363888","798.041300498642","520.31222495841","625.989014429725","641.028353960982","568.545554952426","598.382881869173","595.147914990845","528.652232818547","543.790727305222","577.743181079737","729.193678695486","835.071406904357","882.500586088898","923.769914529173","1088.45641026932","1264.67656244208","1166.89807118398","1138.81043636445","1201.89374332469","1154.18755625396","1196.46306163213","1217.26143823642","1068.12286708149","1103.49349979872","1193.34879316428","1280.46498073533","1276.6797872523","",
"Singapore","SGP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","996.460332178309","1167.46349328975","1515.74259090877","2062.96441359613","2262.3964406874","2431.37905810708","2470.48653322949","2790.19825017762","3404.16697890305","4018.29250953767","4495.98149902872","4891.632509973","5500.86949674409","6169.86901503594","5986.05275175743","5669.55181904618","6076.82111275009","7407.67882451608","8792.68299608482","10055.6162774619","12223.1357095975","13817.9629242919","15268.9779668472","18720.7113298078","21973.0813242163","22808.6990830591","23698.8561263091","19070.8244473495","18821.7999261009","20364.9665624196","18219.5160964705","18181.5859455734","19206.7348232847","21554.7928180182","23595.8382192516","27993.9801847045","33054.7599952399","32581.0673991072","30804.3253723701","40434.8849957008","44885.7328304188","45541.5817215594","45940.9058831926","47477.7892051478","43447.1000874943","44578.5783324246","47060.8550319364","49451.0365989665","48343.5972511389","",
"Solomon Islands","SLB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","660.652046458903","726.119606346158","679.544336274996","620.057292632198","593.679685336159","528.647974788838","449.232988297987","453.381001812034","503.293689268357","480.804621690506","600.816457355457","604.878750965437","695.969978350223","776.629648082091","1011.92255792302","1133.3366623629","1214.52884248334","1233.79314240322","1029.63683147241","1055.45255489842","929.352244740024","900.441231786736","723.989448612492","709.133361090836","790.800720743205","930.4604374627","994.537356350316","1077.61460327664","1147.03731825493","1181.58602719192","1360.69191860361","1560.83159924977","1752.39912813152","1985.09090241019","1937.75972358291","1830.94487463757","1870.72890625727","1873.73645501608","1975.54847330365","1974.3738337643","",
"Sierra Leone","SLE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","284.92110521649","281.417541736882","322.227047471507","238.960522064182","258.922241259789","198.845776683465","103.521735202111","150.404381417692","217.219536874556","186.605353001774","122.734526039254","152.549188111216","128.099286723036","155.760604693884","171.61012064475","175.228537105673","194.579381626659","175.1983084096","129.950816020917","131.100656778213","121.40536099008","205.263007591408","225.810184990926","236.149428332216","236.587236306758","261.185085328795","290.28284804661","344.986171618074","402.320200967214","387.274868115527","368.796121986448","400.448923998535","535.407680338655","656.587800249455","640.344558350412","530.104968241185","399.808751998852","438.468978931607","455.055063136945","476.377311325493","",
"El Salvador","SLV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","294.543578972101","306.127474868549","340.573497946819","380.11270921768","419.212256918198","518.955021236645","640.120960521163","659.207896853126","720.046866295389","719.274123249698","676.589307945721","646.443557730802","665.767186199916","689.024785601556","711.548816552915","696.707433485322","721.709763610352","756.094230090761","779.607116992073","836.558967908777","899.104640239215","993.191408254575","1135.21341692496","1293.39351381798","1486.7685049585","1576.5621914838","1654.99373115113","1759.39103427289","1768.75180451594","1830.86646088593","1885.5057971164","1917.33283708396","1978.01389675193","2032.58038924594","2162.91755333513","2354.84482860862","2477.51623786865","2589.55912458149","2465.60247226102","2585.87105747357","2867.62666039473","2925.64132815386","2942.22243086137","3003.72890633683","3073.13765628281","3123.1085159034","3178.11118203061","3257.58567672158","3398.07648775028","",
"San Marino","SMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3646.10702177094","4779.29779766229","5764.19466354834","5065.35953875637","4668.85037894213","5537.33861314028","4809.27421950119","5372.09231927383","5265.12505682943","4418.47634129054","4506.02762618349","4830.48289410076","5669.25618071489","5770.76775226334","",
"Sub-Saharan Africa (excluding high income)","SSA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","176.013926652708","193.249637901145","240.501444931146","296.414854565318","316.493203740937","332.33400934035","338.01376109821","367.591913679546","404.452696524566","529.776403427728","815.921577168805","728.509401043333","608.377632956747","511.093825601237","451.0236518425","450.710480903272","489.609321420136","502.969757548291","473.506567955114","519.827154733428","534.537092825998","510.487149168036","460.060700137115","442.308220468337","498.821962324594","505.426701333059","515.702687294448","493.862252629516","487.608484917915","483.158225738214","454.403136343244","484.76888632371","591.189210022443","702.918420169641","796.993834909971","924.358012253301","1021.66977171375","1090.49286239346","1089.42448553491","1218.487850792","1294.38118708761","1356.17314478608","1427.52025596401","1474.09795723034","1370.19393821679","1237.74047690587","1262.07334607055","1269.75989075979","1286.3208789365","",
"South Sudan","SSD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","738.159688583584","1033.9779678321","1429.35757849106","886.041123904863","835.248069595267","","","","","",
"Sub-Saharan Africa","SSF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","176.199169491662","193.453112824594","240.755187169377","296.72807888708","316.827903951419","332.685919012906","338.372117819355","367.983067748891","404.884445259151","530.343650636024","816.797399496794","729.294045081431","609.035721728189","511.648447404548","451.514468138705","451.202433228725","490.14274835359","503.519545178193","474.025642784864","520.398663735963","535.081618324601","511.156687455111","460.788902307906","443.050926348491","499.539046293085","506.113273690747","516.45353750261","494.644263749435","488.381296979964","483.889922449869","455.155369956964","485.516719980468","591.953482733675","703.889093773131","798.014314225427","925.443865074913","1022.61992043003","1091.31847450035","1090.12595279876","1219.28289822401","1295.16733356265","1356.99257946473","1428.55050840213","1475.08890570222","1371.18925772349","1238.73785706398","1263.11886720978","1270.85954679528","1287.49615823213","",
"Small states","SST","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1679.42886022101","1919.77748546247","2041.49063521539","1935.24503293398","1773.90795590172","1644.04591825142","1635.38520851505","1741.35549478757","1901.43316140199","1902.62834102302","2151.18469519625","2257.82892094344","2360.72041572008","2339.52730157621","2408.24550863096","2720.66419932937","2811.19812064672","2967.65154057525","2955.51026540625","3013.76648963948","3161.51478337587","3333.5932269967","3512.00321899087","4099.70126509995","4716.10702294391","5265.2201860167","6059.75960824646","7150.40125885149","8388.99045397511","7151.96403617699","7865.86984154989","9073.62072955649","9589.59817667635","10095.1340197783","10475.0762750672","9347.98244742112","9114.04597779373","9602.78232601323","10122.5093434584","9917.17033515871","",
"Sao Tome and Principe","STP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","438.438946015656","483.165721389311","578.987535367978","638.563262844812","754.141818090524","807.56809633444","834.540709491476","1010.83931511671","998.096980623231","1037.48607488096","1218.04507384728","1257.87678309721","988.519083055681","1312.13996124592","928.998562090379","1138.68514028146","1310.79536996847","1442.30058076341","1455.72683008523","",
"Suriname","SUR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1881.19596986465","2202.24389447191","2257.6229745168","2116.4720170551","2091.82452781058","2050.91850834273","2073.69481634633","2216.06896478471","2608.13711070187","1155.38042631302","781.74566258038","891.266556773153","774.535215546335","803.447490749491","1181.73139529183","1367.26832265838","1638.50672844389","1696.20444661736","2053.86075965199","1549.61938929187","1552.93811710587","1223.19736892522","1816.89282905349","2089.92448399114","2357.39826854687","2750.6848754205","4017.7691783484","4520.13557184747","5262.70587403477","5964.16040164347","5729.94055252152","4753.18316408704","5618.53145003266","6461.00961933466","7131.52660873451","7130.3696348153","3895.20707069807","3333.82955192895","3638.3378684234","4611.48023923375","",
"Slovak Republic","SVK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3414.18615248826","3864.94230561202","3833.01994141948","4173.72343920588","4219.02712424791","3825.15488340083","4165.37329999305","4818.8102156456","6130.6108593644","7835.64054748906","8910.07978782787","10199.6237186428","12692.3657395632","14936.6090201324","13217.240942106","13311.3673165876","14423.6280544386","14089.6908978078","14855.5550767951","15176.3157541116","13111.4960944414","13219.3980190945","14188.907754856","15834.765117934","15649.8712377711","",
"Slovenia","SVN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8884.8525683066","8836.21243570763","8524.85567032109","9070.64148190211","9356.82138233852","8168.66420862456","8445.82604326592","9467.54451345159","11932.5213765837","13752.2545538802","14498.4615689506","15765.1486143472","18969.7904318558","21825.5229775968","19484.7432282808","18507.1209547421","19717.6949089771","17512.841544088","18212.8444858503","18977.2795428956","15941.5911022417","16778.0408974377","18555.5028557701","20805.9952126581","20746.3207024567","",
"Sweden","SWE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4157.97013622587","4504.41180823773","5290.66239300642","6406.46098362483","7042.96902029901","8840.24528031764","9458.09309240974","9848.1920950755","10812.469296548","12741.8711748429","14662.6803533736","13258.7644795962","11578.4781708322","10569.8305572007","11036.3439798218","11494.6712151217","15254.489815761","18571.838024641","20825.9615089449","21668.3797779276","25646.2623455795","26513.9842397319","26859.9498499207","19682.1492564848","21595.4096092816","25260.5505083694","27432.2823440563","25122.0569001634","25402.731535724","26153.2197960154","25025.2840048525","22859.4418188789","25086.136865814","31984.7691464772","36332.2146689902","37116.0909359691","40453.7956123201","46852.7560168178","48856.3698551093","39724.4504980808","45294.9127466126","51817.216187329","49444.2006482182","52102.8838496507","51115.9438302665","43378.4572568681","43615.537713492","45629.4411121591","46185.7101108989","43998.417054382","",
"Eswatini","SWZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1238.95020588292","1261.08907136844","1372.87069606544","1364.58479422349","1326.71040240134","1643.84927848642","1583.61978276122","1656.73677274914","1424.0450810116","1410.95697674347","1504.84376279482","1393.8946845442","1197.28097766748","1786.22723643284","2290.05111896497","2796.45181252355","2715.52571048194","2859.18104027998","2656.23498675061","2800.82623967866","3324.24784684518","3545.68214230683","3544.4771559632","3411.77598636849","3259.78246454989","2978.01651938157","2723.28102025058","3071.00477568967","3216.8643117285","2920.06613630358","",
"Sint Maarten (Dutch part)","SXM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4653.20109855609","4555.96460424458","5484.29563078273","5847.71521238686","5923.01774361167","5879.75346776319","5728.92884682126","6299.26125359412","6542.10459248501","6503.94100596773","6287.17399373356","6559.25595745666","6539.147194231","7053.10025015042","9143.46202216752","9892.38131499927","10692.2778074617","9844.18574493898","8875.02980170223","7927.80497415514","8957.25976948035","9324.72371132298","9874.05596715549","12226.7440747762","11983.6563562336","11974.0124655191","11998.5676792291","12703.9476962534","13505.5721581061","14587.4332055692","",
"Syrian Arab Republic","SYR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","322.601860877315","378.453855333397","437.951493501706","441.620490685885","668.028471396641","838.813356267235","875.277715504811","811.206948821099","957.737882089587","935.120187064113","1227.43458912866","1459.35280514091","1524.51583313776","1588.32027851414","1523.47970335271","1404.45687774747","1118.57749129402","854.043006082568","778.609099243724","604.815204460028","702.627123939654","761.765717183628","767.715886510421","755.202873346552","536.84088418375","603.79517517413","679.581165065431","694.368313912443","796.262718491456","759.443482271884","832.67543662293","984.218474001499","987.039908567866","961.692257753129","1073.84667984229","1136.4105217875","1283.83273489793","1590.99056589133","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21392.5414702776","23455.9447825385","25250.8830163649","24125.7176169127","25443.7025572197","","",
"Chad","TCD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","209.296857705782","170.845705048235","160.663617905088","159.355976075636","172.630527506654","190.758376119811","190.889912079433","201.794911288768","250.094889199758","235.1595794146","275.338563900341","291.044734842062","283.471239088126","206.781454840232","165.208462167233","196.821795674921","210.38166374835","195.051215728569","214.827282205595","181.752778460518","155.232185718164","184.137164205816","195.277585532042","207.211492593003","232.039971500531","356.002283981872","385.733533124894","475.622849812819","526.557886829022","615.89522588359","673.638123358399","712.448294020054","715.496206323036","720.793713584404","758.136186584289","617.941383110797","546.415566000933","472.45234978288","525.832175526393","524.175269756672","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","102.692437673331","107.892556357811","118.038086022863","144.929911206528","155.073316498304","169.039392964921","165.022119789515","187.36043852868","179.176223435409","192.308952397126","215.632297818369","230.699429588493","245.089112814911","254.302074290628","273.030282127535","296.869296398702","289.699239898561","271.905305863649","309.70953490568","337.921023595605","352.095004054692","384.490845060365","426.387146666775","461.333474706604","550.615040552281","665.026590264514","752.054353101886","768.390972208334","690.741634457306","752.898376109244","815.294368889424","854.621983575454","947.263208176791","1062.64854037603","1206.77800508739","1371.05855397212","1634.75411834625","2050.3306696718","2526.90291529322","2779.44812423714","3267.18759984884","3831.84835338724","4349.14341358079","4743.36974430296","5133.06459362272","5329.56405128214","5465.09609877076","5987.04754719624","6587.15415570097","6789.44170192608","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1397.83892888794","1386.61151425066","1228.40984521219","1427.46398069759","1573.90872948888","1653.25519383894","1677.1193060259","1499.11363780829","1637.93333140572","1648.06822483012","1854.24160426865","2270.7036571382","2965.74830300379","3733.33099047269","4495.54514483491","5855.52316087629","7208.0075391542","5683.10293553484","6658.59852538072","7993.17715120411","8314.70256248114","8783.2099425738","8260.92763510855","6510.27036831707","6210.86386779504","6878.81265858141","7078.72364977498","7207.82090675132","",
"Togo","TGO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","117.345135546629","131.477890249069","150.467403628571","196.803937759258","216.397044549799","219.2637373757","242.620413514725","269.289462771649","282.908684060903","341.979144996137","268.169783472989","209.751670590094","191.020556661334","175.277313066525","187.267178217457","257.929591586504","298.814873034647","327.726716069037","314.227639837912","374.948448114747","355.407177456139","370.697846266116","255.034207036007","187.76985820169","247.088302286074","283.557795711436","284.799082978407","291.216535288263","289.769207728856","264.883091754855","257.744397607062","290.382924865539","343.800716452769","367.914716273089","359.712371844693","369.203534553006","386.355226649417","459.436956108717","446.922530667601","440.060495055918","483.616479082902","415.606976000308","486.828778553718","518.591740977007","483.949002911085","496.64482244823","524.997574347134","600.125127420068","616.76318966814","",
"Thailand","THA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","176.924864709324","188.988242229984","244.507181362175","304.992492599774","321.660526795851","357.362280500797","405.714583729222","482.66529648178","533.04024637463","608.734857280033","639.727654005918","656.015190765591","709.104429731563","719.213036169132","647.875661852233","699.992941157112","810.500828368072","979.328356535884","1134.81154198629","1300.86870111759","1477.74200470701","1649.29108025963","1896.4669643912","2126.44899704265","2411.51189623067","2536.22136745382","1982.8338043076","1410.08124904976","1595.16036865858","1575.07773139458","1457.87665181094","1639.08860651026","1846.26303897893","2094.05000189761","2272.41047357737","2670.4299741733","3178.26153207339","3426.31102215443","3324.53722334504","4001.1911905629","4363.26929907249","4503.00071439967","4629.20756289245","4499.5881239325","4433.99990749109","4602.93654491493","5075.51406955187","5558.31962534467","6069.01639480222","",
"Tajikistan","TJK","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","246.129123088073","316.254412695891","445.172495527149","621.510147774424","851.784878789801","754.279746466321","781.504430151052","898.36532788097","1052.07742925922","1142.52298358681","1192.75146449894","980.371672437719","862.997213036846","885.785920849133","878.660204831592","947.952945071323","",
"Turkmenistan","TKM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","486.46674908566","391.391410941224","253.411148034081","302.726810060978","482.630518680205","676.506807921623","771.459735155222","727.282122339101","806.623809825407","1103.30479571092","1948.36736197794","2585.87497519144","2618.07049716233","3008.98772519696","","","","","","","4664.00650702972","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","529.176275403101","582.082115201475","635.762139166117","818.839645176897","1025.72516977311","1051.13007267778","1137.04661007188","1229.00257171947","1351.30093638783","1528.55815998916","1789.64298642294","2041.6663422755","1828.20079621808","1524.78401809224","1502.03285073297","1530.48516977559","1530.55348327428","1585.27522541739","1764.83218956828","1978.33698649749","2211.62047079804","2775.76564507338","2573.90840177844","2925.45048496484","3261.27189022133","3387.51893266772","3608.07252599873","3898.35646815806","3853.99784093154","3347.9910939242","3656.74790507169","3517.16302513419","3059.62859106064","3040.62562423162","3424.18442782246","4097.47814542312","4786.36280684328","5659.0387878763","6549.36931966219","6169.28903234063","7551.21481224704","8446.30916336417","8455.19536323326","8621.39948389489","8763.51657118997","7491.61601033305","7202.66971595641","7928.28871874689","7467.40641508993","7300.66895157113","",
"Timor-Leste","TLS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","561.44655432446","673.946209411312","797.305605554212","673.693778250598","","","","","","","","","","","","1329.3741917829","1259.28081843611","1260.32905298637","934.517297469974","1418.53335279106","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","878.002999001388","893.482636054263","1024.82715841868","1141.74567840074","1172.15326606552","1230.20405290783","1221.55595625337","1202.89778524146","1280.43031339653","1253.92608037333","1361.78452613908","1552.77360701411","1732.64230438935","1994.00064978277","2501.39407097596","3012.39605940222","3004.78005553297","3372.16611535945","3692.63603246772","3978.32531083069","3691.61924319416","3609.56859121053","3313.56679287392","3337.31382401059","3158.78688446708","3206.71875444714","","",
"Tonga","TON","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","662.084480895314","655.400913763262","624.363193018506","664.223037147336","624.207509972576","715.884286020346","843.533207517493","1129.08276047805","1088.33500666903","1142.62040739054","1320.80888428629","1356.55432078334","1366.13322726886","1987.13751494347","2033.36163499076","2173.45665359039","2109.84618685466","1890.95864639534","1947.08266509808","1940.80266996161","1691.07060160606","1731.6902114011","1877.06046112601","2131.99592823641","2368.77428718492","2696.23198042862","2721.55757154199","3117.66267815339","2854.01801826446","3334.13540089939","3761.65327133787","4302.58289944369","4144.93854403899","4002.20811182221","3990.86868184676","3803.39948419235","4273.50120845002","4597.77169845596","4707.81592572133","",
